scenario,family,seed,judge,model,y_true,y_pred,score,correct,latency,error,note
noise_equivalent_001,noise_equivalent,20260621,ai:raw,phi4-llm,PASS,FAIL,65.0,0,6.25,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.16,,
noise_equivalent_001,noise_equivalent,20260621,ai:raw,olmo2-llm,PASS,FAIL,45.0,0,3.07,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,olmo2-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:summary,mistral-nemo-llm,PASS,PASS,75.0,1,12.09,,
noise_equivalent_001,noise_equivalent,20260621,ai:raw,mistral-nemo-llm,PASS,PASS,75.0,1,4.77,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:summary,deepseek-r1-llm,PASS,PASS,75.0,1,19.45,,
noise_equivalent_001,noise_equivalent,20260621,ai:raw,deepseek-r1-llm,PASS,FAIL,65.0,0,12.67,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:plot,moondream-vlm,PASS,FAIL,70.0,0,2.49,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:plot,granite-vision-vlm,PASS,FAIL,50.0,0,6.44,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_001,noise_equivalent,20260621,ai:plot,minicpm-v-vlm,PASS,PASS,85.0,1,7.71,,
noise_equivalent_001,noise_equivalent,20260621,hybrid:gated,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;statistical
noise_equivalent_001,noise_equivalent,20260621,hybrid:or,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;both
noise_equivalent_001,noise_equivalent,20260621,hybrid:and,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,statistical,-,PASS,PASS,100.0,1,0.05,,
noise_equivalent_002,noise_equivalent,20260621,ai:summary,qwen-llm,PASS,PASS,75.0,1,5.37,,
noise_equivalent_002,noise_equivalent,20260621,ai:raw,qwen-llm,PASS,FAIL,45.0,0,2.81,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:summary,phi4-llm,PASS,FAIL,70.0,0,9.76,,
noise_equivalent_002,noise_equivalent,20260621,ai:raw,phi4-llm,PASS,FAIL,65.0,0,6.28,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.85,,
noise_equivalent_002,noise_equivalent,20260621,ai:raw,olmo2-llm,PASS,FAIL,45.0,0,3.18,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,olmo2-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:summary,mistral-nemo-llm,PASS,PASS,75.0,1,12.23,,
noise_equivalent_002,noise_equivalent,20260621,ai:raw,mistral-nemo-llm,PASS,FAIL,45.0,0,4.71,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:summary,deepseek-r1-llm,PASS,FAIL,67.0,0,35.87,,
noise_equivalent_002,noise_equivalent,20260621,ai:raw,deepseek-r1-llm,PASS,FAIL,65.0,0,12.2,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:plot,moondream-vlm,PASS,PASS,100.0,1,2.52,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Pass;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:plot,granite-vision-vlm,PASS,FAIL,50.0,0,6.82,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,ai:plot,minicpm-v-vlm,PASS,FAIL,50.0,0,8.47,,
noise_equivalent_002,noise_equivalent,20260621,hybrid:gated,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_002,noise_equivalent,20260621,hybrid:or,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_002,noise_equivalent,20260621,hybrid:and,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,statistical,-,PASS,PASS,100.0,1,0.04,,
noise_equivalent_003,noise_equivalent,20260621,ai:summary,qwen-llm,PASS,FAIL,35.0,0,5.25,,
noise_equivalent_003,noise_equivalent,20260621,ai:raw,qwen-llm,PASS,FAIL,45.0,0,2.86,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,qwen-llm,PASS,FAIL,35.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,qwen-llm,PASS,FAIL,35.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:summary,phi4-llm,PASS,FAIL,65.0,0,9.86,,
noise_equivalent_003,noise_equivalent,20260621,ai:raw,phi4-llm,PASS,FAIL,65.0,0,5.86,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.16,,
noise_equivalent_003,noise_equivalent,20260621,ai:raw,olmo2-llm,PASS,FAIL,45.0,0,3.14,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,olmo2-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:summary,mistral-nemo-llm,PASS,FAIL,45.0,0,12.07,,
noise_equivalent_003,noise_equivalent,20260621,ai:raw,mistral-nemo-llm,PASS,FAIL,45.0,0,4.68,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:summary,deepseek-r1-llm,PASS,FAIL,65.0,0,15.33,,
noise_equivalent_003,noise_equivalent,20260621,ai:raw,deepseek-r1-llm,PASS,FAIL,65.0,0,9.94,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:plot,moondream-vlm,PASS,FAIL,70.0,0,2.54,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:plot,granite-vision-vlm,PASS,FAIL,50.0,0,6.78,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,ai:plot,minicpm-v-vlm,PASS,FAIL,50.0,0,8.31,,
noise_equivalent_003,noise_equivalent,20260621,hybrid:gated,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_003,noise_equivalent,20260621,hybrid:or,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_003,noise_equivalent,20260621,hybrid:and,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,statistical,-,PASS,PASS,100.0,1,0.03,,
noise_equivalent_004,noise_equivalent,20260621,ai:summary,qwen-llm,PASS,FAIL,35.0,0,5.28,,
noise_equivalent_004,noise_equivalent,20260621,ai:raw,qwen-llm,PASS,FAIL,45.0,0,2.82,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,qwen-llm,PASS,FAIL,35.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,qwen-llm,PASS,FAIL,35.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:summary,phi4-llm,PASS,FAIL,70.0,0,10.13,,
noise_equivalent_004,noise_equivalent,20260621,ai:raw,phi4-llm,PASS,FAIL,65.0,0,5.98,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.67,,
noise_equivalent_004,noise_equivalent,20260621,ai:raw,olmo2-llm,PASS,FAIL,45.0,0,3.14,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,olmo2-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:summary,mistral-nemo-llm,PASS,FAIL,45.0,0,12.16,,
noise_equivalent_004,noise_equivalent,20260621,ai:raw,mistral-nemo-llm,PASS,FAIL,45.0,0,5.14,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:summary,deepseek-r1-llm,PASS,FAIL,67.0,0,15.17,,
noise_equivalent_004,noise_equivalent,20260621,ai:raw,deepseek-r1-llm,PASS,FAIL,45.0,0,10.35,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;both
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:plot,moondream-vlm,PASS,FAIL,70.0,0,2.51,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:plot,granite-vision-vlm,PASS,FAIL,50.0,0,6.68,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
noise_equivalent_004,noise_equivalent,20260621,ai:plot,minicpm-v-vlm,PASS,FAIL,25.0,0,7.88,,
noise_equivalent_004,noise_equivalent,20260621,hybrid:gated,minicpm-v-vlm,PASS,FAIL,25.0,0,0.0,,ai=plot/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:or,minicpm-v-vlm,PASS,FAIL,25.0,0,0.0,,ai=plot/Fail;ai
noise_equivalent_004,noise_equivalent,20260621,hybrid:and,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Fail;statistical
healed_transient_000,healed_transient,20260621,statistical,-,PASS,PASS,100.0,1,0.04,,
healed_transient_000,healed_transient,20260621,ai:summary,qwen-llm,PASS,FAIL,25.0,0,5.27,,
healed_transient_000,healed_transient,20260621,ai:raw,qwen-llm,PASS,FAIL,25.0,0,2.92,,
healed_transient_000,healed_transient,20260621,hybrid:gated,qwen-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,qwen-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_000,healed_transient,20260621,ai:summary,phi4-llm,PASS,FAIL,20.0,0,9.87,,
healed_transient_000,healed_transient,20260621,ai:raw,phi4-llm,PASS,FAIL,20.0,0,5.98,,
healed_transient_000,healed_transient,20260621,hybrid:gated,phi4-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,phi4-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_000,healed_transient,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.04,,
healed_transient_000,healed_transient,20260621,ai:raw,olmo2-llm,PASS,FAIL,40.0,0,3.26,,
healed_transient_000,healed_transient,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,olmo2-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_000,healed_transient,20260621,ai:summary,mistral-nemo-llm,PASS,FAIL,45.0,0,12.0,,
healed_transient_000,healed_transient,20260621,ai:raw,mistral-nemo-llm,PASS,FAIL,35.0,0,4.61,,
healed_transient_000,healed_transient,20260621,hybrid:gated,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,mistral-nemo-llm,PASS,FAIL,45.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,mistral-nemo-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_000,healed_transient,20260621,ai:summary,deepseek-r1-llm,PASS,FAIL,25.0,0,15.99,,
healed_transient_000,healed_transient,20260621,ai:raw,deepseek-r1-llm,PASS,FAIL,20.0,0,13.89,,
healed_transient_000,healed_transient,20260621,hybrid:gated,deepseek-r1-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,deepseek-r1-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,deepseek-r1-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_000,healed_transient,20260621,ai:plot,moondream-vlm,PASS,FAIL,70.0,0,2.5,,
healed_transient_000,healed_transient,20260621,hybrid:gated,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
healed_transient_000,healed_transient,20260621,hybrid:or,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
healed_transient_000,healed_transient,20260621,hybrid:and,moondream-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
healed_transient_000,healed_transient,20260621,ai:plot,granite-vision-vlm,PASS,FAIL,50.0,0,6.62,,
healed_transient_000,healed_transient,20260621,hybrid:gated,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
healed_transient_000,healed_transient,20260621,hybrid:or,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;both
healed_transient_000,healed_transient,20260621,hybrid:and,granite-vision-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical
healed_transient_000,healed_transient,20260621,ai:plot,minicpm-v-vlm,PASS,FAIL,25.0,0,7.49,,
healed_transient_000,healed_transient,20260621,hybrid:gated,minicpm-v-vlm,PASS,FAIL,25.0,0,0.0,,ai=plot/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:or,minicpm-v-vlm,PASS,FAIL,25.0,0,0.0,,ai=plot/Fail;ai
healed_transient_000,healed_transient,20260621,hybrid:and,minicpm-v-vlm,PASS,PASS,100.0,1,0.0,,ai=plot/Fail;statistical
healed_transient_001,healed_transient,20260621,statistical,-,PASS,PASS,100.0,1,0.04,,
healed_transient_001,healed_transient,20260621,ai:summary,qwen-llm,PASS,FAIL,25.0,0,5.18,,
healed_transient_001,healed_transient,20260621,ai:raw,qwen-llm,PASS,FAIL,35.0,0,2.93,,
healed_transient_001,healed_transient,20260621,hybrid:gated,qwen-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_001,healed_transient,20260621,hybrid:or,qwen-llm,PASS,FAIL,25.0,0,0.0,,ai=summary/Fail;ai
healed_transient_001,healed_transient,20260621,hybrid:and,qwen-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_001,healed_transient,20260621,ai:summary,phi4-llm,PASS,FAIL,20.0,0,9.91,,
healed_transient_001,healed_transient,20260621,ai:raw,phi4-llm,PASS,FAIL,20.0,0,5.94,,
healed_transient_001,healed_transient,20260621,hybrid:gated,phi4-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_001,healed_transient,20260621,hybrid:or,phi4-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
healed_transient_001,healed_transient,20260621,hybrid:and,phi4-llm,PASS,PASS,100.0,1,0.0,,ai=summary/Fail;statistical
healed_transient_001,healed_transient,20260621,ai:summary,olmo2-llm,PASS,FAIL,20.0,0,5.32,,
healed_transient_001,healed_transient,20260621,ai:raw,olmo2-llm,PASS,FAIL,40.0,0,3.5,,
healed_transient_001,healed_transient,20260621,hybrid:gated,olmo2-llm,PASS,FAIL,20.0,0,0.0,,ai=summary/Fail;ai
