scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,90.0,1,9.8,,live,"Canary latency is comparable to control on mean/median (+1%), with lower variance and improved tail percentiles. The marginally higher slope (0.0009 vs 0.0006) is negligible and not a concerning upwar"
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,6.17,,live,"Canary latency distribution is comparable to control with slightly tighter spread and a marginally better tail (max 0.32 vs 0.34). Mean and median are essentially unchanged, no instability or upward t"
noise_equivalent_002,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,90.0,1,5.5,,live,Canary latency is comparable to control with slightly tighter variance and improved tail percentiles. Slope is marginally higher but negligible in absolute terms. No signs of instability or degradatio
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_003,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.04,,,
noise_equivalent_003,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,0,10.43,,live,"Latency canary shows modestly higher mean and notably worse tail (p95/p99/max) plus increased spread, though slope is flat and median only slightly higher. Elevated tail risk warrants caution but not "
noise_equivalent_003,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,68.0,0,9.2,,live,"Canary shows modestly higher mean latency and a worse tail (p95/max) versus control, with comparable spread. Degradation is small and not clearly unstable, so it warrants caution rather than an outrig"
noise_equivalent_003,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,72.0,0,9.58,,live,"Latency canary shows modestly elevated mean (+7.8%) and a clearly worse upper tail (p95/p99, max) with higher variance, indicating tail-latency degradation. Not catastrophic and slope slightly lower, "
noise_equivalent_003,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_003,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_003,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_004,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_004,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,0,5.9,,live,"Median is comparable, but the canary shows materially higher spread, degraded tail latencies across p90/p95/p99, and an upward trend versus control's declining slope. These instability signals warrant"
noise_equivalent_004,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,10.28,,live,"Canary latency distribution is comparable to control with similar central tendency, spread, and tail behavior. Slightly wider extremes (0.0865 low, 0.275 high) but within acceptable variance. No emerg"
noise_equivalent_004,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,72.0,0,5.77,,live,"Median and mean are comparable, but the canary shows ~29% higher spread, a slightly worse tail, and an emerging upward trend versus control's downward slope. Not a clear failure, but the increased var"
noise_equivalent_004,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_004,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_004,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_005,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.02,,,
noise_equivalent_005,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,62.0,0,8.6,,live,"Canary shows moderately elevated latency across mean, median, and tail percentiles plus increased variance/spread. However, the slope is slightly negative (no upward drift) and magnitude of regression"
noise_equivalent_005,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,FAIL,62.0,0,9.71,,live,"Canary latency shows a modestly higher mean and worse upper tail (max ~0.30 vs 0.27) with somewhat greater spread. No clear trend, but the elevated tail and increased variance suggest mild degradation"
noise_equivalent_005,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,0,6.57,,live,"Canary shows ~7% higher mean latency, elevated tail (p95 0.287 vs 0.254, p99 0.302 vs 0.266), and greater spread (stddev 0.051 vs 0.039). Slope is not increasing, so no runaway trend, but the consiste"
noise_equivalent_005,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_005,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_005,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_006,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.04,,,
noise_equivalent_006,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,85.0,1,5.23,,live,"Canary latency is uniformly better: lower mean (~8%), median, and all tail percentiles, with smaller stddev indicating comparable or better stability. The small positive slope (0.0028) is minor and do"
noise_equivalent_006,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,5.01,,live,"Canary shows slightly lower central latency, tighter variance, and improved tail versus control with no adverse trend. Safe to promote."
noise_equivalent_006,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,82.0,1,17.07,,live,"Canary shows lower latency across mean, median, and all tail percentiles with comparable spread. A small positive slope exists but values stay within control's normal range and remain stable. Overall "
noise_equivalent_006,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_006,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_006,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_007,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.02,,,
noise_equivalent_007,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,88.0,1,5.16,,live,"Canary shows similar central latency, improved tail percentiles and lower variance versus control. A small positive slope exists but magnitude is negligible. Overall stable and safe to promote."
noise_equivalent_007,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,6.21,,live,"Canary median and mean are comparable to control (~0.19s). Variance is slightly lower, tail (max ~0.263 vs 0.301) is not worse, and no upward trend observed. Stable and safe to promote."
noise_equivalent_007,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,88.0,1,9.05,,live,Canary latency matches control on mean/median while showing lower variance and improved tail percentiles. The small positive slope is minor and within noise. No signs of instability or tail regression
noise_equivalent_007,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_007,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_007,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_008,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_008,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,82.0,1,5.32,,live,"Canary shows lower mean (-9.7%), better median, and improved tail percentiles (p90/p95/p99/max). Stddev is marginally higher and slope flips slightly positive, but both are minor and not indicative of"
noise_equivalent_008,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,5.24,,live,Canary shows slightly lower median/mean latency and a better tail (max 0.361 vs 0.394) with comparable variance and no upward trend. Stable and marginally improved versus control.
noise_equivalent_008,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,82.0,1,5.59,,live,"Canary shows lower mean (-9.7%), median, and all tail percentiles versus control. Slightly higher stddev (0.074 vs 0.061) is minor, and slope is near-flat with no upward trend. Overall latency profile"
noise_equivalent_008,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_008,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_008,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_009,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.02,,,
noise_equivalent_009,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,82.0,1,13.29,,live,"Canary shows lower mean (0.204 vs 0.223) and median, with comparable variance and tail latencies. The small positive slope (+0.0019) is minor and not concerning versus control's -0.0023. Overall stabl"
noise_equivalent_009,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,10.65,,live,Canary shows slightly lower central latency with similar variance and tail behavior. No emerging upward trend or instability detected. Safe to promote.
noise_equivalent_009,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,82.0,1,11.11,,live,Canary shows slightly lower mean (0.204 vs 0.223) and median with nearly identical variance and tail percentiles. Small positive slope (+0.0019) is minor versus control's negative trend but not concer
noise_equivalent_009,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_009,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_009,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_010,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.02,,,
noise_equivalent_010,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,85.0,1,10.19,,live,"Canary mean is marginally higher (+3.2%) but tail latency is notably better (p95 0.275 vs 0.335, p99 0.292 vs 0.369), variance is lower, and slope is negative versus positive control. Overall stable a"
noise_equivalent_010,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,10.77,,live,Canary median matches control (~0.21) with lower spread and a slightly better tail (max 0.30 vs 0.38). No upward trend detected. Behavior is stable and comparable; safe to promote.
noise_equivalent_010,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,85.0,1,11.47,,live,"Canary mean is ~3% higher but median comparable. It shows lower stddev, tighter tail percentiles, and a slightly negative trend vs control's positive slope. No signs of instability or tail regression;"
noise_equivalent_010,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_010,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_010,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_011,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_011,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,85.0,1,6.49,,live,"Canary shows a small ~3.6% increase in mean/median latency but improved tail percentiles, lower variance (stddev 0.039 vs 0.055), and a flatter upward trend (slope 0.0003 vs 0.001). More stable overal"
noise_equivalent_011,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,6.15,,live,Canary latency is comparable to control with slightly higher median but reduced variance and a lower maximum. No instability or upward drift observed. Safe to promote.
noise_equivalent_011,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,85.0,1,9.59,,live,"Canary median/mean are marginally higher (~3.6%) but it shows tighter spread (stddev 0.039 vs 0.055), improved tail percentiles, lower max, and a flatter slope. Overall stable and comparable-to-better"
noise_equivalent_011,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_011,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_011,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_012,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.04,,,
noise_equivalent_012,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,FAIL,68.0,0,5.3,,live,"Central tendency is comparable and slightly better, but the canary shows materially higher spread, a worse p90/p95 tail, and a notably steeper positive latency slope suggesting instability or an emerg"
noise_equivalent_012,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,82.0,1,6.5,,live,"Canary latency distribution closely matches control with near-identical central tendency (~0.19s) and comparable tail (max ~0.30 vs ~0.30). Variance is marginally higher due to a few low outliers, but"
noise_equivalent_012,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,FAIL,68.0,0,7.0,,live,"Central tendency is comparable and mean slightly lower, but the canary shows materially higher variance, worse tail latencies, and a 6x larger upward slope suggesting emerging drift. Not clearly faili"
noise_equivalent_012,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_012,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_012,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_013,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_013,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,92.0,1,9.67,,live,"Canary latency mirrors control with slightly lower spread and improved tail percentiles. Slope trends negative versus control's mild positive, indicating stability. No signs of instability or degradat"
noise_equivalent_013,noise_equivalent,PASS,ai:raw,ai,raw,claude-opus-4-8-vlm,PASS,88.0,1,4.69,,live,Canary latency distribution closely matches control with comparable central tendency and variance. Tail is slightly better (max 0.3055 vs 0.3322). No emerging trend or instability observed. Safe to pr
noise_equivalent_013,noise_equivalent,PASS,ai:plot,ai,plot,claude-opus-4-8-vlm,PASS,92.0,1,15.46,,live,"Canary latency matches control on central tendency with slightly tighter variance and better tail percentiles (p95/p99/max lower). Slope is flat/negative, indicating no upward drift. Stable and safe t"
noise_equivalent_013,noise_equivalent,PASS,hybrid:gated,hybrid,gated,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_013,noise_equivalent,PASS,hybrid:or,hybrid,or,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_013,noise_equivalent,PASS,hybrid:and,hybrid,and,claude-opus-4-8-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_014,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.05,,,
noise_equivalent_014,noise_equivalent,PASS,ai:summary,ai,summary,claude-opus-4-8-vlm,PASS,93.0,1,9.08,,live,"Canary matches control on central tendency while improving tail latency (p90-p99, max) and reducing variance. Slope is negative vs control's positive drift, indicating stability. Safe to promote."
