scenario,family,truth,judge,kind,rep_or_policy,model,verdict,score,correct,latency,error,note,rationale
no_change_004,no_change,PASS,ai:plot,ai,plot,minicpm-v-vlm,PASS,85.0,1,7.56,,,"The overall score of 85 indicates a healthy canary. The metrics show that while there are slight differences in the means and standard deviations, they remain within reasonable bounds compared to the "
no_change_004,no_change,PASS,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
no_change_004,no_change,PASS,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
no_change_004,no_change,PASS,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_000,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.04,,,
noise_equivalent_000,noise_equivalent,PASS,ai:summary,ai,summary,qwen-llm,FAIL,35.0,0,4.97,,,Canary shows worse tail latency and max duration compared to control.
noise_equivalent_000,noise_equivalent,PASS,ai:raw,ai,raw,qwen-llm,FAIL,45.0,0,2.87,,,"Canary shows higher max and worse tail latencies, indicating instability."
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,qwen-llm,FAIL,35.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,qwen-llm,FAIL,35.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:summary,ai,summary,phi4-llm,FAIL,65.0,0,9.98,,,"The canary shows increased latency metrics (mean, p90, p95, p99, max) compared to control. The positive slope suggests a potential upward trend in request duration over time, indicating instability."
noise_equivalent_000,noise_equivalent,PASS,ai:raw,ai,raw,phi4-llm,FAIL,65.0,0,5.98,,,"The canary shows increased spread and higher maximum request durations compared to the control, indicating potential instability despite similar median values. The upward trend in some samples suggest"
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;both,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,0,5.18,,,"The canary shows higher variance, a worse p99 value, and an increasing trend compared to the control, indicating instability and potential issues."
noise_equivalent_000,noise_equivalent,PASS,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,0,3.12,,,Higher variance and p95 value suggest instability in the canary compared to stable control metrics.
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:summary,ai,summary,mistral-nemo-llm,FAIL,45.0,0,11.63,,,Canary shows increased latency and instability compared to control.
noise_equivalent_000,noise_equivalent,PASS,ai:raw,ai,raw,mistral-nemo-llm,PASS,75.0,1,4.64,,,"Canary has higher max value (0.3652 vs 0.2862) and more spread, but median is similar."
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,mistral-nemo-llm,FAIL,45.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,mistral-nemo-llm,FAIL,45.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:summary,ai,summary,deepseek-r1-llm,FAIL,25.0,0,17.86,,,"The canary shows increased variability and upper quantile values compared to the control, indicating instability."
noise_equivalent_000,noise_equivalent,PASS,ai:raw,ai,raw,deepseek-r1-llm,FAIL,25.0,0,10.15,,,"The canary shows increased instability due to higher max values and wider spread, indicating potential performance issues."
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,deepseek-r1-llm,FAIL,25.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,deepseek-r1-llm,FAIL,25.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:plot,ai,plot,moondream-vlm,PASS,100.0,1,2.57,,,<= 60 words
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,0,6.81,,,"The canary shows a marginal improvement over the control in terms of HTTP request duration. The median and p90 values are similar, but the spread is higher for the canary, indicating some instability."
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_000,noise_equivalent,PASS,ai:plot,ai,plot,minicpm-v-vlm,FAIL,50.0,0,7.86,,,"While both mean and median are similar, the canary has significantly higher p90, p95, and p99 values. This indicates increased variability in request durations for the new version of the system, which"
noise_equivalent_000,noise_equivalent,PASS,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_000,noise_equivalent,PASS,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_000,noise_equivalent,PASS,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_001,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.03,,,
noise_equivalent_001,noise_equivalent,PASS,ai:summary,ai,summary,qwen-llm,PASS,95.0,1,5.25,,,Canary shows minor improvement in mean duration without significant changes in spread or tail latency.
noise_equivalent_001,noise_equivalent,PASS,ai:raw,ai,raw,qwen-llm,FAIL,45.0,0,2.82,,,"Canary shows higher variance and maximum request durations, indicating instability."
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:summary,ai,summary,phi4-llm,PASS,75.0,1,10.08,,,"The canary shows improvement in mean, median, p90, and p95 metrics but has a higher maximum value and an upward trend (slope). These factors suggest potential instability at the tail end, warranting c"
noise_equivalent_001,noise_equivalent,PASS,ai:raw,ai,raw,phi4-llm,FAIL,65.0,0,6.22,,,"The canary shows a lower median request duration compared to control, indicating improved performance. However, it exhibits increased variance and a higher maximum value, suggesting potential instabil"
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,0,5.18,,,"The canary shows higher variance, a worse p99 value, and an increasing trend compared to the control, indicating instability and potential issues."
noise_equivalent_001,noise_equivalent,PASS,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,0,3.08,,,Higher variance and p95 value in canary suggest instability compared to stable control metrics.
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,1,11.1,,,Canary shows increased latency at high percentiles and a slight upward trend.
noise_equivalent_001,noise_equivalent,PASS,ai:raw,ai,raw,mistral-nemo-llm,PASS,75.0,1,4.6,,,"Canary has higher max value (0.3749 vs 0.3532) and more spread, indicating potential instability."
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:summary,ai,summary,deepseek-r1-llm,PASS,75.0,1,18.32,,,"While the canary shows improved mean and median metrics, higher p90, p95, max, and a positive slope suggest increased variability and instability."
noise_equivalent_001,noise_equivalent,PASS,ai:raw,ai,raw,deepseek-r1-llm,FAIL,65.0,0,12.87,,,"The canary shows increased spread and a potential upward trend over time, indicating instability."
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:plot,ai,plot,moondream-vlm,FAIL,70.0,0,2.51,,,<= 60 words
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,0,6.44,,,"The canary shows a marginal improvement over the control, with a lower median and less spread in the data. However, there is still room for improvement as the p90 value is higher than the control."
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_001,noise_equivalent,PASS,ai:plot,ai,plot,minicpm-v-vlm,PASS,85.0,1,7.66,,,"The overall score of 85 indicates a healthy canary with stable metrics compared to control. While there's a slight decrease in the mean duration over time, it remains within reasonable bounds for an H"
noise_equivalent_001,noise_equivalent,PASS,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_001,noise_equivalent,PASS,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_001,noise_equivalent,PASS,hybrid:and,hybrid,and,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,statistical,statistical,,-,PASS,100.0,1,0.04,,,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,qwen-llm,PASS,75.0,1,5.09,,,"P90 and P99 latency increased, indicating potential instability. Max duration also higher."
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,qwen-llm,FAIL,45.0,0,2.8,,,"Canary shows higher variance and longer tail, indicating instability."
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,qwen-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,phi4-llm,FAIL,70.0,0,9.68,,,"The canary shows a higher mean request duration and an upward trend (slope), indicating potential performance degradation. The minimum latency is significantly higher than the control's minimum."
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,phi4-llm,FAIL,65.0,0,6.26,,,"The canary has a higher spread in request durations, with some values significantly exceeding those of the control. The worst-case scenarios (tail) are also slightly worse, indicating potential instab"
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,phi4-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,olmo2-llm,FAIL,20.0,0,5.87,,,"The canary shows increased variability and a worsening tail, indicating potential instability compared to the control. The upward trend in latency suggests an emerging issue that could affect performa"
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,olmo2-llm,FAIL,45.0,0,3.18,,,Higher variance and p95 value in canary suggest instability compared to stable control.
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,olmo2-llm,FAIL,20.0,0,0.0,,ai=summary/Fail;ai,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,olmo2-llm,PASS,100.0,1,0.0,,ai=summary/Fail;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,mistral-nemo-llm,PASS,75.0,1,11.89,,,Canary shows increased latency at high percentiles and a slight upward trend.
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,mistral-nemo-llm,FAIL,45.0,0,4.57,,,"Canary has higher max value (0.2877 vs 0.2556) and more spread, indicating instability."
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,mistral-nemo-llm,PASS,100.0,1,0.0,,ai=summary/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:summary,ai,summary,deepseek-r1-llm,FAIL,67.0,0,35.11,,,"The canary shows a higher mean and median, along with an upward trend in response times indicated by the positive slope. While some percentiles are slightly better, overall metrics suggest increased v"
noise_equivalent_002,noise_equivalent,PASS,ai:raw,ai,raw,deepseek-r1-llm,FAIL,65.0,0,12.32,,,"The experiment shows a higher max value and increased spread, suggesting potential instability despite similar median performance."
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,deepseek-r1-llm,PASS,100.0,1,0.0,,ai=summary/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:plot,ai,plot,moondream-vlm,PASS,100.0,1,2.53,,,<= 60 words
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,moondream-vlm,PASS,100.0,1,0.0,,ai=plot/Pass;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:plot,ai,plot,granite-vision-vlm,FAIL,50.0,0,6.81,,,"The canary has a lower overall score than the control but shows instability in its performance. It is not significantly worse or better than the control, but it does show some signs of fluctuation tha"
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
noise_equivalent_002,noise_equivalent,PASS,hybrid:and,hybrid,and,granite-vision-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,ai:plot,ai,plot,minicpm-v-vlm,FAIL,50.0,0,8.28,,,"The overall score of the canary is marginal due to an increase in mean duration compared to the control group. While the median remains similar, the higher spread and longer tail indicate that there m"
noise_equivalent_002,noise_equivalent,PASS,hybrid:gated,hybrid,gated,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;statistical,
noise_equivalent_002,noise_equivalent,PASS,hybrid:or,hybrid,or,minicpm-v-vlm,PASS,100.0,1,0.0,,ai=plot/Marginal;both,
